info_id,emp_id,number_consumers,dining_table_id,dining_table_name,expenditure,dishes_count,accounts_payable,use_start_time,lock_time,org_id,order_status,phone
817,1125,6,1486,1007,517,18,517,2016/8/13 11:06,2016/8/13 11:18,330,1,18688880254
771,1195,6,1489,1010,517,12,517,2016/8/20 18:28,2016/8/20 18:35,330,1,18688880374
317,1091,5,1430,1031,523,13,523,2016/8/3 13:06,2016/8/3 13:12,328,1,18688880170
1280,1293,5,1486,1007,527,12,527,2016/8/14 19:41,2016/8/14 19:48,330,1,18688880492
598,1469,8,1490,1011,529,13,529,2016/8/7 21:36,2016/8/7 21:48,330,1,18688880668
1204,1235,3,1488,1009,531,16,531,2016/8/13 20:35,2016/8/13 20:53,330,1,18688880433
204,1073,5,1414,1036,532,13,532,2016/8/23 12:20,2016/8/23 12:35,328,1,18688880098
1089,1272,4,1488,1009,536,12,536,2016/8/21 17:12,2016/8/21 17:22,330,1,18688880470
1080,1150,6,1486,1007,537,12,537,2016/8/20 21:38,2016/8/20 21:41,330,1,18688880279
519,1084,8,1497,1018,543,11,543,2016/8/24 19:18,2016/8/24 19:26,330,1,18688880104
1249,1477,2,1481,1002,545,14,545,2016/8/13 20:23,2016/8/13 20:35,330,1,18688880676
574,1115,6,1489,1010,546,10,546,2016/8/2 19:00,2016/8/2 19:06,330,1,18688880194
838,1126,6,1486,1007,550,13,550,2016/8/27 11:15,2016/8/27 11:24,330,1,18688880118
708,1173,5,1486,1007,551,16,551,2016/8/18 21:10,2016/8/18 21:17,330,1,18688880352
589,1112,6,1489,1010,551,14,551,2016/8/27 19:28,2016/8/27 19:42,330,1,18688880213
387,1095,8,1490,1011,551,16,551,2016/8/30 12:00,2016/8/30 12:12,330,1,18688880307
1173,1016,8,1490,1011,556,17,556,2016/8/6 18:50,2016/8/6 18:36,330,1,18688880035
477,1086,2,1481,1002,558,11,558,2016/8/22 18:32,2016/8/22 18:38,330,1,18688880304
660,1116,6,1489,1010,560,19,560,2016/8/3 20:49,2016/8/3 21:07,330,1,18688880195
662,1314,10,1499,1020,560,10,560,2016/8/10 17:55,2016/8/10 18:09,330,1,18688880513
390,1507,6,1487,1008,560,13,560,2016/8/11 13:26,2016/8/11 13:39,330,1,18688880706
664,1311,6,1489,1010,560,18,560,2016/8/15 20:46,2016/8/15 20:55,330,1,18688880510
559,1027,8,1492,1013,562,15,562,2016/8/22 17:39,2016/8/22 17:45,330,1,18688880046
642,1322,3,1485,1006,565,10,565,2016/8/7 18:04,2016/8/7 18:19,330,1,18688880521
505,1159,8,1492,1013,566,16,566,2016/8/23 17:11,2016/8/23 17:19,330,1,18688880129
825,1171,5,1486,1007,567,11,567,2016/8/13 13:44,2016/8/13 13:58,330,1,18688880350
1112,1497,3,1484,1005,570,19,570,2016/8/14 19:34,2016/8/14 19:49,330,1,18688880696
1011,1255,2,1481,1002,577,10,577,2016/8/9 20:35,2016/8/9 20:52,330,1,18688880453
730,1128,6,1486,1007,577,14,577,2016/8/23 18:34,2016/8/23 18:45,330,1,18688880318
626,1076,3,1483,1004,578,11,578,2016/8/22 19:35,2016/8/22 19:50,330,1,18688880201
1305,1184,2,1481,1002,579,13,579,2016/8/13 20:27,2016/8/13 20:31,330,1,18688880363
217,1033,6,1407,1008,579,15,579,2016/8/23 12:13,2016/8/23 12:21,328,1,18688880052
670,1570,10,1496,1017,580,18,580,2016/8/3 17:10,2016/8/3 17:28,330,1,18688880769
1067,1161,2,1482,1003,581,21,581,2016/8/27 19:24,2016/8/27 19:40,330,1,18688880329
427,1100,2,1482,1003,582,9,582,2016/8/10 12:10,2016/8/10 12:18,330,1,18688880179
350,995,3,1430,1031,584,6,584,2016/8/26 12:23,2016/8/26 12:40,328,1,18688880014
895,984,8,1492,1013,585,11,585,2016/8/20 12:14,2016/8/20 12:26,330,1,18688880003
563,1087,8,1518,1039,585,13,585,2016/8/23 19:23,2016/8/23 19:43,330,1,18688880105
1122,1076,6,1486,1007,586,16,586,2016/8/21 21:01,2016/8/21 21:42,330,1,18688880201
1179,1414,2,1482,1003,587,19,587,2016/8/20 21:35,2016/8/20 21:41,330,1,18688880613
1237,1132,2,1482,1003,587,17,587,2016/8/21 21:18,2016/8/21 21:30,330,1,18688880120
570,1113,8,1517,1038,589,13,589,2016/8/31 21:41,2016/8/31 21:32,330,1,18688880313
1196,1147,5,1486,1007,590,14,590,2016/8/27 20:07,2016/8/27 20:12,330,1,18688880125
720,1325,6,1486,1007,591,15,591,2016/8/20 18:40,2016/8/20 18:52,330,1,18688880524
680,1259,4,1485,1006,592,17,592,2016/8/11 20:43,2016/8/11 20:58,330,1,18688880457
828,1294,5,1486,1007,593,16,593,2016/8/20 12:53,2016/8/20 13:10,330,1,18688880493
518,1156,6,1486,1007,594,12,594,2016/8/25 19:56,2016/8/25 20:09,330,1,18688880128
1194,1131,4,1484,1005,597,15,597,2016/8/28 19:25,2016/8/28 19:43,330,1,18688880319
653,1171,6,1489,1010,598,12,598,2016/8/17 21:26,2016/8/17 21:41,330,1,18688880350
257,1018,6,1438,1039,599,12,599,2016/8/26 13:11,2016/8/26 13:30,328,1,18688880037
1041,1103,4,1484,1005,600,14,600,2016/8/28 18:38,2016/8/28 18:49,330,1,18688880210
578,1404,6,1488,1009,601,10,601,2016/8/5 21:33,2016/8/5 21:38,330,1,18688880603
1282,1300,4,1484,1005,602,15,602,2016/8/7 19:32,2016/8/7 19:47,330,1,18688880499
723,1142,6,1486,1007,602,15,602,2016/8/14 17:07,2016/8/14 17:22,330,1,18688880271
472,1075,4,1511,1032,604,15,604,2016/8/12 19:28,2016/8/12 19:46,330,1,18688880101
802,1528,2,1487,1008,604,7,604,2016/8/14 12:02,2016/8/14 12:18,330,1,18688880727
379,1189,8,1492,1013,604,16,604,2016/8/14 12:37,2016/8/14 12:47,330,1,18688880368
1020,1151,2,1480,1001,605,13,605,2016/8/19 18:33,2016/8/21 18:48,330,1,18688880226
1235,1083,8,1494,1015,605,12,605,2016/8/20 17:59,2016/8/20 18:15,330,1,18688880303
471,1014,2,1481,1002,608,13,608,2016/8/21 20:47,2016/8/21 20:52,330,1,18688880033
456,1104,7,1506,1027,608,16,608,2016/8/25 20:33,2016/8/25 20:51,330,1,18688880310
448,1449,6,1505,1026,609,14,609,2016/8/1 21:37,2016/8/1 21:52,330,1,18688880648
1319,1527,4,1506,1027,610,9,610,2016/8/7 19:18,2016/8/7 19:31,330,1,18688880726
638,1022,4,1483,1004,610,10,610,2016/8/28 20:36,2016/8/28 20:51,330,1,18688880041
1281,1096,6,1487,1008,611,18,611,2016/8/27 20:50,2016/8/27 21:01,330,1,18688880108
800,1159,8,1490,1011,612,9,612,2016/8/6 14:02,2016/8/6 14:12,330,1,18688880129
899,1141,10,1495,1016,612,14,612,2016/8/13 12:18,2016/8/13 12:21,330,1,18688880123
572,1119,2,1482,1003,612,20,612,2016/8/23 17:03,2016/8/23 17:20,330,1,18688880315
675,1086,6,1489,1010,612,14,612,2016/8/23 20:42,2016/8/23 20:48,330,1,18688880304
1306,1120,10,1495,1016,613,18,613,2016/8/20 20:38,2016/8/20 20:55,330,1,18688880116
849,1410,8,1490,1011,614,17,614,2016/8/13 11:38,2016/8/13 11:46,330,1,18688880609
467,1213,10,1495,1016,615,15,615,2016/8/1 19:40,,330,0,18688880412
1046,1132,2,1481,1002,615,15,615,2016/8/27 18:19,2016/8/27 18:57,330,1,18688880120
1203,1313,8,1494,1015,617,16,617,2016/8/7 18:00,2016/8/7 18:17,330,1,18688880512
685,1117,4,1485,1006,617,16,617,2016/8/18 17:18,2016/8/18 17:35,330,1,18688880115
560,1194,5,1504,1025,617,15,617,2016/8/19 20:55,2016/8/21 21:07,330,1,18688880373
395,1021,4,1485,1006,617,13,617,2016/8/31 12:51,2016/8/31 13:02,330,1,18688880040
897,1550,6,1489,1010,619,18,619,2016/8/13 11:22,2016/8/13 11:30,330,1,18688880749
780,1000,6,1488,1009,619,14,619,2016/8/28 13:18,2016/8/28 13:25,330,1,18688880019
1198,1121,3,1501,1022,623,21,623,2016/8/20 18:06,2016/8/20 18:20,330,1,18688880216
1206,1081,8,1492,1013,623,14,623,2016/8/21 18:25,2016/8/21 18:38,330,1,18688880103
840,1144,6,1489,1010,624,15,624,2016/8/7 11:32,2016/8/7 11:38,330,1,18688880273
721,1129,6,1486,1007,624,15,624,2016/8/31 18:28,2016/8/31 18:42,330,1,18688880119
837,1024,6,1486,1007,625,11,625,2016/8/6 11:42,2016/8/6 11:47,330,1,18688880043
1266,1444,8,1490,1011,625,16,625,2016/8/7 18:44,2016/8/7 18:51,330,1,18688880643
1301,1114,2,1482,1003,625,22,625,2016/8/13 20:01,2016/8/13 20:13,330,1,18688880193
1236,1091,4,1483,1004,625,17,625,2016/8/21 20:13,2016/8/21 20:22,330,1,18688880206
1009,1127,4,1483,1004,625,13,625,2016/8/28 21:02,2016/8/28 21:16,330,1,18688880218
460,1224,10,1519,1040,627,14,627,2016/8/10 17:32,2016/8/10 17:39,330,1,18688880479
1109,1280,8,1493,1014,628,24,628,2016/8/7 20:40,2016/8/7 20:49,330,1,18688880478
1260,1265,2,1481,1002,628,15,628,2016/8/14 17:08,2016/8/14 17:24,330,1,18688880463
1100,1167,3,1484,1005,628,15,628,2016/8/14 18:17,2016/8/14 18:22,330,1,18688880296
1142,1080,6,1487,1008,628,13,628,2016/8/27 21:42,2016/8/27 21:47,330,1,18688880302
1299,1082,8,1492,1013,629,16,629,2016/8/27 19:33,2016/8/27 19:39,330,1,18688880203
442,1563,8,1490,1011,630,17,630,2016/8/18 18:05,2016/8/18 18:08,330,1,18688880762
1246,1330,6,1486,1007,631,23,631,2016/8/21 18:42,2016/8/21 18:57,330,1,18688880529
1233,1009,4,1484,1005,631,16,631,2016/8/21 19:48,2016/8/21 20:02,330,1,18688880028
731,1082,5,1489,1010,631,19,631,2016/8/26 18:49,2016/8/26 19:03,330,1,18688880203
900,1215,6,1489,1010,632,11,632,2016/8/20 11:13,2016/8/20 11:45,330,1,18688880414
1055,1090,6,1487,1008,633,15,633,2016/8/21 18:06,2016/8/21 18:22,330,1,18688880106
302,1458,6,1410,1011,634,19,634,2016/8/4 11:05,2016/8/4 11:17,328,1,18688880657
1322,1323,6,1503,1024,635,13,635,2016/8/14 18:15,2016/8/14 18:20,330,1,18688880522
853,1147,6,1486,1007,636,17,636,2016/8/13 13:59,2016/8/13 14:09,330,1,18688880276
1118,1513,2,1480,1001,637,8,637,2016/8/21 18:03,2016/8/21 18:15,330,1,18688880712
437,1015,4,1484,1005,638,15,638,2016/8/21 19:41,,330,0,18688880034
367,1119,4,1483,1004,639,13,639,2016/8/2 12:58,2016/8/2 13:17,330,1,18688880198
1050,1001,4,1485,1006,640,17,640,2016/8/25 17:46,2016/8/25 17:55,330,1,18688880020
1152,1422,5,1487,1008,641,19,641,2016/8/20 20:45,2016/8/20 20:48,330,1,18688880621
447,1609,6,1505,1026,642,19,642,2016/8/6 17:17,2016/8/6 17:28,330,1,18688880808
591,1178,10,1519,1040,643,8,643,2016/8/11 21:20,2016/8/11 21:25,330,1,18688880357
602,1385,6,1489,1010,644,12,644,2016/8/19 17:19,2016/8/19 17:22,330,1,18688880584
1232,1185,8,1493,1014,646,12,646,2016/8/14 19:42,2016/8/14 19:55,330,1,18688880364
742,1597,6,1487,1008,648,11,648,2016/8/4 18:19,2016/8/4 18:27,330,1,18688880796
624,1098,2,1482,1003,648,14,648,2016/8/19 18:49,2016/8/19 19:00,330,1,18688880177
639,1075,6,1489,1010,650,16,650,2016/8/26 17:48,2016/8/26 17:54,330,1,18688880101
195,1252,6,1428,1029,652,16,652,2016/8/17 11:45,2016/8/17 11:54,328,1,18688880450
908,1006,6,1503,1024,655,9,655,2016/8/21 20:44,2016/8/21 20:53,330,1,18688880025
1290,1558,7,1499,1020,656,15,656,2016/8/6 18:47,2016/8/6 18:57,330,1,18688880757
558,1030,7,1507,1028,656,7,656,2016/8/28 18:37,2016/8/28 18:54,330,1,18688880049
500,1409,4,1485,1006,657,13,657,2016/8/6 17:36,2016/8/6 17:40,330,1,18688880608
585,1181,4,1483,1004,659,10,659,2016/8/2 20:14,2016/8/2 20:25,330,1,18688880360
620,1091,2,1482,1003,659,12,659,2016/8/8 20:03,2016/8/8 20:14,330,1,18688880170
871,1562,8,1491,1012,661,18,661,2016/8/7 11:13,2016/8/7 11:23,330,1,18688880761
1270,1153,4,1510,1031,663,12,663,2016/8/20 17:15,2016/8/20 17:34,330,1,18688880127
1180,1461,6,1486,1007,665,21,665,2016/8/14 18:33,2016/8/14 18:38,330,1,18688880660
1286,1235,5,1489,1010,667,22,667,2016/8/14 18:04,2016/8/14 18:20,330,1,18688880433
1292,1093,8,1491,1012,667,17,667,2016/8/20 21:12,2016/8/20 21:19,330,1,18688880107
1221,1135,5,1484,1005,669,22,669,2016/8/21 20:26,2016/8/21 20:41,330,1,18688880121
883,1088,7,1491,1012,670,18,670,2016/8/28 13:07,2016/8/28 13:20,330,1,18688880205
1231,1257,5,1488,1009,672,13,672,2016/8/20 19:12,2016/8/20 19:18,330,1,18688880455
1215,1151,2,1481,1002,672,20,672,2016/8/21 19:28,2016/8/21 19:38,330,1,18688880226
786,1549,6,1486,1007,675,15,675,2016/8/13 11:18,2016/8/13 11:29,330,1,18688880748
1241,1021,7,1491,1012,675,26,675,2016/8/20 17:04,2016/8/20 17:11,330,1,18688880040
1273,1099,4,1483,1004,675,15,675,2016/8/28 18:46,2016/8/28 19:02,330,1,18688880109
665,1103,7,1516,1037,677,15,677,2016/8/22 17:06,2016/8/22 17:53,330,1,18688880210
1006,1295,6,1489,1010,678,16,678,2016/8/21 18:31,2016/8/21 18:47,330,1,18688880494
564,1302,2,1480,1001,679,20,679,2016/8/18 21:52,2016/8/18 22:01,330,1,18688880501
1209,1020,8,1492,1013,679,17,679,2016/8/27 17:56,2016/8/27 17:14,330,1,18688880039
641,1095,8,1492,1013,679,12,679,2016/8/31 21:23,2016/8/31 21:31,330,1,18688880307
1155,1143,8,1494,1015,680,23,680,2016/8/21 19:49,2016/8/21 20:06,330,1,18688880323
1275,1101,8,1491,1012,680,21,680,2016/8/28 21:43,2016/8/28 21:51,330,1,18688880309
1211,1607,8,1493,1014,682,14,682,2016/8/7 20:11,2016/8/7 20:24,330,1,18688880806
536,1142,4,1483,1004,684,15,684,2016/8/10 20:03,2016/8/10 20:15,330,1,18688880271
614,1019,6,1505,1026,685,10,685,2016/8/28 20:49,2016/8/28 20:54,330,1,18688880038
1072,1301,6,1486,1007,688,18,688,2016/8/20 18:07,2016/8/20 18:31,330,1,18688880500
855,1598,8,1491,1012,689,13,689,2016/8/6 13:40,2016/8/6 13:48,330,1,18688880797
464,1108,2,1482,1003,689,16,689,2016/8/25 19:24,2016/8/25 19:40,330,1,18688880112
673,1221,6,1492,1013,690,10,690,2016/8/4 20:34,2016/8/4 20:50,330,1,18688880420
409,1108,4,1485,1006,690,20,690,2016/8/11 12:55,2016/8/11 13:09,330,1,18688880187
604,1105,6,1489,1010,690,19,690,2016/8/24 20:55,2016/8/24 21:08,330,1,18688880111
451,1488,10,1519,1040,693,17,693,2016/8/5 20:00,2016/8/5 20:07,330,1,18688880687
314,1088,8,1438,1039,694,23,694,2016/8/10 11:58,2016/8/10 12:03,328,1,18688880167
857,1517,6,1489,1010,694,15,694,2016/8/20 11:45,2016/8/20 11:57,330,1,18688880716
645,1479,4,1492,1013,695,15,695,2016/8/18 17:22,2016/8/18 17:38,330,1,18688880678
474,1172,2,1480,1001,698,11,698,2016/8/7 19:04,2016/8/7 19:19,330,1,18688880351
832,1176,8,1491,1012,698,18,698,2016/8/20 11:23,2016/8/20 11:34,330,1,18688880355
429,1452,4,1501,1022,699,15,699,2016/8/1 13:17,2016/8/1 13:34,330,1,18688880651
504,1125,4,1510,1031,699,14,699,2016/8/8 21:03,2016/8/8 21:17,330,1,18688880317
596,1217,4,1485,1006,699,8,699,2016/8/18 21:29,2016/8/18 21:43,330,1,18688880416
1164,1162,5,1489,1010,699,20,699,2016/8/27 21:56,2016/8/27 22:15,330,1,18688880130
458,1455,2,1480,1001,700,14,700,2016/8/1 19:27,2016/8/1 19:31,330,1,18688880654
827,1009,8,1491,1012,701,14,701,2016/8/28 11:46,2016/8/28 11:57,330,1,18688880028
450,1116,6,1504,1025,701,23,701,2016/8/28 19:35,2016/8/28 19:45,330,1,18688880314
766,1156,6,1489,1010,702,14,702,2016/8/15 21:35,2016/8/15 21:42,330,1,18688880285
490,1338,6,1503,1024,703,12,703,2016/8/19 20:03,2016/8/19 20:17,330,1,18688880537
392,1094,10,1499,1020,704,24,704,2016/8/1 12:58,2016/8/1 13:07,330,1,18688880173
1186,1489,6,1489,1010,704,28,704,2016/8/7 21:54,2016/8/7 22:02,330,1,18688880688
873,1483,8,1491,1012,704,18,704,2016/8/20 12:35,2016/8/20 12:51,330,1,18688880682
383,1105,2,1486,1007,705,17,705,2016/8/4 12:07,2016/8/4 12:26,330,1,18688880184
1139,1114,4,1484,1005,705,22,705,2016/8/7 20:46,2016/8/7 20:58,330,1,18688880193
1302,1551,5,1489,1010,706,22,706,2016/8/6 21:57,2016/8/6 22:01,330,1,18688880750
784,1481,6,1486,1007,706,11,706,2016/8/21 11:57,2016/8/21 12:01,330,1,18688880680
815,1435,6,1486,1007,707,14,707,2016/8/21 11:30,2016/8/21 11:48,330,1,18688880634
737,1197,8,1491,1012,708,10,708,2016/8/10 19:54,2016/8/10 20:02,330,1,18688880376
554,1016,8,1497,1018,708,13,708,2016/8/26 19:48,2016/8/26 19:55,330,1,18688880035
702,994,2,1481,1002,711,14,711,2016/8/23 19:47,2016/8/23 19:52,330,1,18688880013
717,1101,8,1492,1013,712,13,712,2016/8/22 20:19,2016/8/22 20:29,330,1,18688880309
687,1079,5,1489,1010,713,15,713,2016/8/27 18:07,2016/8/27 18:11,330,1,18688880202
1189,1119,4,1484,1005,714,18,714,2016/8/28 21:16,2016/8/28 21:18,330,1,18688880315
891,1139,6,1488,1009,715,7,715,2016/8/13 13:40,2016/8/13 13:49,330,1,18688880222
1184,1120,10,1496,1017,716,18,716,2016/8/6 21:38,2016/8/6 21:42,330,1,18688880199
875,1258,5,1486,1007,716,15,716,2016/8/7 13:32,2016/8/7 13:36,330,1,18688880456
565,1105,6,1489,1010,717,8,717,2016/8/30 20:14,2016/8/30 20:30,330,1,18688880111
533,1118,1,1482,1003,717,11,717,2016/8/31 18:40,2016/8/31 18:57,330,1,18688880215
749,1139,8,1490,1011,718,16,718,2016/8/3 19:47,2016/8/3 20:01,330,1,18688880268
322,993,8,1415,1016,718,19,718,2016/8/29 12:51,2016/8/29 13:00,328,1,18688880012
657,1107,10,1499,1020,718,15,718,2016/8/29 19:06,2016/8/29 19:21,330,1,18688880311
1134,1536,5,1514,1035,719,22,719,2016/8/13 18:38,2016/8/13 18:53,330,1,18688880735
619,1124,6,1489,1010,720,20,720,2016/8/3 20:58,2016/8/3 21:03,330,1,18688880253
836,1448,8,1490,1011,720,13,720,2016/8/7 11:47,2016/8/7 12:02,330,1,18688880647
812,1122,8,1494,1015,720,15,720,2016/8/7 12:08,2016/8/7 12:18,330,1,18688880251
698,1126,8,1491,1012,720,17,720,2016/8/15 18:58,2016/8/15 19:04,330,1,18688880118
434,1377,8,1493,1014,721,16,721,2016/8/6 11:17,2016/8/6 11:31,330,1,18688880576
612,1548,10,1519,1040,723,9,723,2016/8/19 21:11,2016/8/19 21:21,330,1,18688880747
1300,1092,5,1486,1007,727,19,727,2016/8/28 21:53,2016/8/28 21:09,330,1,18688880306
514,1167,10,1498,1019,728,18,728,2016/8/18 19:49,2016/8/18 20:05,330,1,18688880331
599,1102,8,1491,1012,729,19,729,2016/8/31 18:05,2016/8/31 18:18,330,1,18688880110
881,1176,8,1493,1014,730,11,730,2016/8/7 13:33,2016/8/7 13:47,330,1,18688880355
797,1086,7,1492,1013,732,8,732,2016/8/7 12:49,2016/8/7 13:02,330,1,18688880165
799,1548,8,1494,1015,733,14,733,2016/8/13 11:15,2016/8/13 11:24,330,1,18688880747
1192,1147,8,1492,1013,733,18,733,2016/8/20 21:48,2016/8/20 21:52,330,1,18688880125
634,1078,3,1483,1004,733,10,733,2016/8/26 20:44,2016/8/26 20:56,330,1,18688880102
282,1521,6,1417,1033,734,13,734,2016/8/14 11:45,2016/8/14 11:51,328,1,18688880720
710,1147,8,1493,1014,734,12,734,2016/8/26 17:45,2016/8/26 17:51,330,1,18688880125
779,1304,6,1489,1010,735,15,735,2016/8/5 19:18,2016/8/21 19:26,330,1,18688880503
445,1102,8,1492,1013,735,17,735,2016/8/18 20:49,2016/8/18 21:02,330,1,18688880181
692,1155,8,1492,1013,735,10,735,2016/8/31 21:25,2016/8/31 21:33,330,1,18688880327
866,1159,8,1492,1013,736,11,736,2016/8/27 12:02,2016/8/27 12:18,330,1,18688880129
1027,1382,6,1488,1009,737,23,737,2016/8/7 18:35,2016/8/7 18:43,330,1,18688880581
1070,1177,6,1486,1007,738,16,738,2016/8/5 17:20,2016/8/5 17:29,330,1,18688880356
765,1240,8,1493,1014,739,18,739,2016/8/12 19:27,2016/8/12 19:52,330,1,18688880438
487,987,8,1490,1011,739,10,739,2016/8/20 17:51,2016/8/20 17:56,330,1,18688880006
1113,1104,4,1500,1021,740,18,740,2016/8/28 21:02,2016/8/28 21:19,330,1,18688880310
890,1017,6,1486,1007,743,14,743,2016/8/28 11:30,2016/8/28 11:47,330,1,18688880036
583,1290,4,1483,1004,744,13,744,2016/8/19 18:00,2016/8/19 18:15,330,1,18688880489
896,1289,8,1493,1014,744,15,744,2016/8/20 11:52,2016/8/20 12:02,330,1,18688880488
847,1457,8,1490,1011,745,17,745,2016/8/14 12:32,2016/8/14 12:37,330,1,18688880656
761,1107,6,1489,1010,745,16,745,2016/8/27 18:56,2016/8/27 19:09,330,1,18688880311
1234,1359,6,1486,1007,746,14,746,2016/8/14 19:54,2016/8/14 19:59,330,1,18688880558
1175,1541,7,1492,1013,746,15,746,2016/8/20 20:37,2016/8/20 20:52,330,1,18688880740
1156,1150,6,1489,1010,746,20,746,2016/8/28 20:34,2016/8/28 20:39,330,1,18688880126
407,1595,8,1494,1015,747,11,747,2016/8/8 13:53,2016/8/8 14:09,330,1,18688880794
1190,1078,6,1487,1008,747,21,747,2016/8/27 18:20,2016/8/27 18:31,330,1,18688880102
1308,1277,8,1492,1013,749,12,749,2016/8/13 19:12,2016/8/13 19:24,330,1,18688880475
621,1549,7,1492,1013,752,14,752,2016/8/19 21:16,2016/8/19 21:20,330,1,18688880748
1060,1011,6,1488,1009,753,23,753,2016/8/28 21:47,2016/8/28 21:51,330,1,18688880030
1167,1214,2,1482,1003,755,19,755,2016/8/13 17:05,2016/8/13 17:10,330,1,18688880413
580,1400,2,1482,1003,755,12,755,2016/8/21 18:19,2016/8/21 18:31,330,1,18688880599
1149,1263,2,1481,1002,756,22,756,2016/8/6 17:48,2016/8/6 17:34,330,1,18688880461
776,1204,8,1493,1014,760,18,760,2016/8/3 17:31,2016/8/3 17:47,330,1,18688880403
187,1001,8,1415,1016,762,17,762,2016/8/22 11:37,2016/8/22 11:48,328,1,18688880020
380,1587,8,1491,1012,763,16,763,2016/8/19 13:25,2016/8/19 13:41,330,1,18688880786
1323,1208,5,1487,1008,764,15,764,2016/8/7 18:04,2016/8/7 18:44,330,1,18688880407
1304,1087,2,1481,1002,765,19,765,2016/8/27 17:45,2016/8/27 17:50,330,1,18688880105
1288,1207,7,1493,1014,766,17,766,2016/8/6 21:21,2016/8/6 21:32,330,1,18688880406
844,1205,8,1490,1011,766,16,766,2016/8/7 12:16,2016/8/7 12:26,330,1,18688880404
901,1215,8,1492,1013,767,19,767,2016/8/13 11:43,2016/8/13 11:51,330,1,18688880414
625,1085,4,1485,1006,767,19,767,2016/8/15 19:15,2016/8/15 19:26,330,1,18688880164
582,1016,6,1487,1008,768,27,768,2016/8/28 21:17,2016/8/28 21:35,330,1,18688880035
1094,1088,7,1492,1013,769,23,769,2016/8/14 20:15,2016/8/14 20:24,330,1,18688880205
758,1223,7,1491,1012,770,18,770,2016/8/16 21:04,2016/8/16 21:10,330,1,18688880422
821,1086,6,1487,1008,770,15,770,2016/8/27 13:10,2016/8/27 13:15,330,1,18688880304
1262,1141,6,1486,1007,771,12,771,2016/8/21 19:22,2016/8/21 19:30,330,1,18688880123
459,1202,8,1492,1013,773,14,773,2016/8/15 21:54,2016/8/15 22:07,330,1,18688880401
497,1222,7,1490,1011,781,12,781,2016/8/15 19:42,2016/8/15 19:51,330,1,18688880421
907,1143,7,1492,1013,781,14,781,2016/8/28 19:07,2016/8/28 19:11,330,1,18688880323
663,1320,8,1492,1013,782,20,782,2016/8/8 20:21,2016/8/8 20:29,330,1,18688880519
1117,1120,8,1490,1011,783,9,783,2016/8/21 20:27,2016/8/21 20:34,330,1,18688880116
513,1166,8,1492,1013,784,13,784,2016/8/17 18:34,2016/8/17 18:40,330,1,18688880231
887,1256,6,1486,1007,786,15,786,2016/8/13 11:37,2016/8/13 11:30,330,1,18688880454
1066,1160,10,1496,1017,786,15,786,2016/8/28 19:28,2016/8/28 19:58,330,1,18688880229
404,1169,4,1486,1007,788,15,788,2016/8/17 13:58,2016/8/17 14:07,330,1,18688880298
805,1551,8,1490,1011,789,12,789,2016/8/13 11:31,2016/8/13 11:50,330,1,18688880750
1007,1241,8,1490,1011,789,14,789,2016/8/13 20:29,2016/8/13 20:43,330,1,18688880439
1310,1165,2,1482,1003,791,14,791,2016/8/13 21:22,2016/8/13 21:33,330,1,18688880294
1197,1170,6,1488,1009,792,17,792,2016/8/13 18:07,2016/8/13 18:13,330,1,18688880299
865,1130,8,1491,1012,794,19,794,2016/8/6 12:54,2016/8/6 13:10,330,1,18688880219
747,1097,6,1486,1007,795,17,795,2016/8/26 19:48,2016/8/26 19:53,330,1,18688880208
819,1124,6,1488,1009,796,15,796,2016/8/27 13:44,2016/8/27 13:51,330,1,18688880217
1181,1604,6,1488,1009,799,25,799,2016/8/14 20:56,2016/8/14 21:11,330,1,18688880803
1157,1446,4,1484,1005,800,12,800,2016/8/6 20:00,2016/8/6 20:05,330,1,18688880645
884,1383,8,1493,1014,800,13,800,2016/8/21 13:56,2016/8/21 14:07,330,1,18688880582
1153,1142,6,1488,1009,800,23,800,2016/8/21 18:16,2016/8/21 18:33,330,1,18688880223
733,1153,8,1491,1012,800,13,800,2016/8/24 20:08,2016/8/24 20:17,330,1,18688880127
889,1076,8,1493,1014,800,17,800,2016/8/28 12:46,2016/8/28 12:09,330,1,18688880201
672,1089,6,1489,1010,800,24,800,2016/8/31 21:24,2016/8/31 21:56,330,1,18688880305
1004,1105,2,460,1002,801,17,801,2016/8/6 17:35,2016/8/6 17:20,304,1,18688880184
405,1155,8,1517,1038,802,16,802,2016/8/12 12:53,2016/8/12 13:01,330,1,18688880284
1248,1239,6,1486,1007,802,22,802,2016/8/21 17:48,2016/8/21 17:58,330,1,18688880437
696,1097,6,1486,1007,806,16,806,2016/8/29 17:01,2016/8/29 17:10,330,1,18688880208
648,1097,6,1492,1013,807,17,807,2016/8/15 18:34,2016/8/15 18:39,330,1,18688880176
608,1079,6,1489,1010,809,20,809,2016/8/21 21:29,2016/8/21 21:41,330,1,18688880202
1021,1116,8,1491,1012,810,14,810,2016/8/6 18:15,2016/8/6 18:23,330,1,18688880195
769,1102,8,1490,1011,810,26,810,2016/8/19 19:49,2016/8/19 20:07,330,1,18688880110
695,1096,6,1486,1007,810,16,810,2016/8/31 20:25,2016/8/31 20:39,330,1,18688880108
661,1096,8,1492,1013,812,13,812,2016/8/30 20:00,2016/8/30 20:18,330,1,18688880108
593,1189,8,1490,1011,813,12,813,2016/8/4 18:35,2016/8/4 18:45,330,1,18688880368
